ts_utc,ts_local,cpu_percent_total,mem_percent_total,load1,load5,load15,fail2ban_cpu_percent,fail2ban_rss_mb,ssh_established,ssh_syn_recv,f2b_currently_failed,f2b_total_failed,f2b_currently_banned,f2b_total_banned,f2b_banned_ips_count,f2b_chain_present,f2b_chain_rules
2026-03-25T15:56:11.355027+00:00,2026-03-25T17:56:11.355031,0.4,10.7,0.06689453125,0.041015625,0.0771484375,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:56:17.351711+00:00,2026-03-25T17:56:17.351715,0.4,10.7,0.0615234375,0.0400390625,0.07666015625,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:56:23.357055+00:00,2026-03-25T17:56:23.357058,0.4,10.7,0.05615234375,0.0390625,0.076171875,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:56:29.343761+00:00,2026-03-25T17:56:29.343764,0.3,10.7,0.05126953125,0.0380859375,0.07568359375,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:56:35.345292+00:00,2026-03-25T17:56:35.345295,0.4,10.7,0.04296875,0.0361328125,0.07470703125,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:56:41.344076+00:00,2026-03-25T17:56:41.344079,0.4,10.7,0.0390625,0.03515625,0.07421875,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:56:47.347786+00:00,2026-03-25T17:56:47.347790,0.5,10.7,0.03564453125,0.0341796875,0.07373046875,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:56:53.349111+00:00,2026-03-25T17:56:53.349114,0.4,10.7,0.03271484375,0.033203125,0.0732421875,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:56:59.350319+00:00,2026-03-25T17:56:59.350323,1.5,10.7,0.02978515625,0.0322265625,0.07275390625,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:57:05.356478+00:00,2026-03-25T17:57:05.356482,0.4,10.7,0.02490234375,0.0302734375,0.07177734375,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:57:11.349454+00:00,2026-03-25T17:57:11.349459,0.4,10.7,0.0224609375,0.029296875,0.0712890625,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:57:17.354608+00:00,2026-03-25T17:57:17.354611,0.3,10.7,0.0205078125,0.02880859375,0.07080078125,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:57:23.348654+00:00,2026-03-25T17:57:23.348657,0.4,10.7,0.0185546875,0.0283203125,0.0703125,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:57:29.343726+00:00,2026-03-25T17:57:29.343729,0.3,10.7,0.0166015625,0.02783203125,0.06982421875,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:57:35.353047+00:00,2026-03-25T17:57:35.353050,0.4,10.7,0.013671875,0.02685546875,0.06884765625,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:57:41.343158+00:00,2026-03-25T17:57:41.343161,0.4,10.7,0.01220703125,0.0263671875,0.068359375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:57:47.348557+00:00,2026-03-25T17:57:47.348561,0.3,10.7,0.0107421875,0.02587890625,0.06787109375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:57:53.363759+00:00,2026-03-25T17:57:53.363762,0.4,10.7,0.009765625,0.025390625,0.0673828125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:57:59.349507+00:00,2026-03-25T17:57:59.349511,1.5,10.7,0.0087890625,0.02490234375,0.06689453125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:58:05.349105+00:00,2026-03-25T17:58:05.349108,0.4,10.7,0.08740234375,0.041015625,0.07177734375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:58:11.356132+00:00,2026-03-25T17:58:11.356135,0.4,10.7,0.080078125,0.0400390625,0.0712890625,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:58:17.351668+00:00,2026-03-25T17:58:17.351671,0.3,10.7,0.0732421875,0.0390625,0.07080078125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:58:23.351288+00:00,2026-03-25T17:58:23.351291,0.4,10.7,0.06689453125,0.0380859375,0.0703125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:58:29.355279+00:00,2026-03-25T17:58:29.355283,0.1,10.7,0.0615234375,0.037109375,0.06982421875,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:58:35.354303+00:00,2026-03-25T17:58:35.354306,0.4,10.7,0.05126953125,0.03515625,0.06884765625,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:58:41.354662+00:00,2026-03-25T17:58:41.354666,0.4,10.7,0.046875,0.0341796875,0.068359375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:58:47.355931+00:00,2026-03-25T17:58:47.355935,0.3,10.6,0.04296875,0.033203125,0.06787109375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:58:53.345926+00:00,2026-03-25T17:58:53.345929,0.4,10.6,0.0390625,0.0322265625,0.0673828125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
