ts_utc,ts_local,cpu_percent_total,mem_percent_total,load1,load5,load15,fail2ban_cpu_percent,fail2ban_rss_mb,ssh_established,ssh_syn_recv,f2b_currently_failed,f2b_total_failed,f2b_currently_banned,f2b_total_banned,f2b_banned_ips_count,f2b_chain_present,f2b_chain_rules
2026-03-24T13:11:29.344724+00:00,2026-03-24T15:11:29.344727,0.0,8.5,0.0537109375,0.20166015625,0.1787109375,0.0,30.84765625,0,0,0,0,0,0,0,0,0
2026-03-24T13:11:35.347985+00:00,2026-03-24T15:11:35.347989,0.1,8.5,0.04931640625,0.1982421875,0.177734375,0.0,30.84765625,0,0,0,0,0,0,0,0,0
2026-03-24T13:11:41.354157+00:00,2026-03-24T15:11:41.354160,0.1,8.5,0.041015625,0.19140625,0.17578125,0.0,30.84765625,0,0,0,0,0,0,0,0,0
2026-03-24T13:11:47.355486+00:00,2026-03-24T15:11:47.355490,0.0,8.5,0.03759765625,0.18798828125,0.1748046875,0.0,30.84765625,0,0,0,0,0,0,0,0,0
2026-03-24T13:11:53.350813+00:00,2026-03-24T15:11:53.350816,0.1,8.5,0.0341796875,0.1845703125,0.173828125,0.0,30.84765625,0,0,0,0,0,0,0,0,0
2026-03-24T13:11:59.350315+00:00,2026-03-24T15:11:59.350319,0.0,8.5,0.03125,0.18115234375,0.1728515625,0.0,30.84765625,0,0,0,0,0,0,0,0,0
2026-03-24T13:12:05.349955+00:00,2026-03-24T15:12:05.349959,0.0,8.5,0.0283203125,0.177734375,0.171875,0.0,30.84765625,0,0,0,0,0,0,0,0,0
2026-03-24T13:12:11.356163+00:00,2026-03-24T15:12:11.356166,0.0,8.5,0.0234375,0.17138671875,0.169921875,0.0,30.84765625,0,0,0,0,0,0,0,0,0
2026-03-24T13:12:17.354997+00:00,2026-03-24T15:12:17.355001,0.0,8.5,0.021484375,0.16845703125,0.1689453125,0.0,30.84765625,0,0,0,0,0,0,0,0,0
2026-03-24T13:12:23.354009+00:00,2026-03-24T15:12:23.354013,0.0,8.5,0.01953125,0.16552734375,0.16796875,0.0,30.8515625,0,0,0,0,0,0,0,0,0
2026-03-24T13:12:29.351892+00:00,2026-03-24T15:12:29.351896,0.0,8.5,0.017578125,0.16259765625,0.1669921875,0.0,30.8515625,0,0,0,0,0,0,0,0,0
2026-03-24T13:12:35.348398+00:00,2026-03-24T15:12:35.348401,0.0,8.5,0.01611328125,0.15966796875,0.166015625,0.0,30.8515625,0,0,0,0,0,0,0,0,0
2026-03-24T13:12:41.355434+00:00,2026-03-24T15:12:41.355437,0.1,8.5,0.01318359375,0.15380859375,0.1640625,0.0,30.8515625,0,0,0,0,0,0,0,0,0
2026-03-24T13:12:47.350647+00:00,2026-03-24T15:12:47.350650,0.0,8.5,0.01171875,0.15087890625,0.1630859375,0.0,30.8515625,0,0,0,0,0,0,0,0,0
2026-03-24T13:12:53.347925+00:00,2026-03-24T15:12:53.347929,0.0,8.5,0.0107421875,0.14794921875,0.162109375,0.0,30.8515625,0,0,0,0,0,0,0,0,0
2026-03-24T13:12:59.354732+00:00,2026-03-24T15:12:59.354736,0.2,8.5,0.009765625,0.14501953125,0.1611328125,0.0,30.85546875,0,0,0,0,0,0,0,0,0
2026-03-24T13:13:05.354997+00:00,2026-03-24T15:13:05.355000,0.0,8.5,0.0087890625,0.142578125,0.16015625,0.0,30.85546875,0,0,0,0,0,0,0,0,0
2026-03-24T13:13:11.344776+00:00,2026-03-24T15:13:11.344780,0.0,8.5,0.0068359375,0.1376953125,0.158203125,0.0,30.85546875,0,0,0,0,0,0,0,0,0
2026-03-24T13:13:17.343500+00:00,2026-03-24T15:13:17.343503,0.0,8.5,0.005859375,0.13525390625,0.1572265625,0.0,30.85546875,0,0,0,0,0,0,0,0,0
2026-03-24T13:13:23.348266+00:00,2026-03-24T15:13:23.348269,0.0,8.5,0.00537109375,0.1328125,0.15625,0.0,30.85546875,0,0,0,0,0,0,0,0,0
2026-03-24T13:13:29.357644+00:00,2026-03-24T15:13:29.357647,0.0,8.5,0.0048828125,0.13037109375,0.1552734375,0.0,30.85546875,0,0,0,0,0,0,0,0,0
2026-03-24T13:13:35.354165+00:00,2026-03-24T15:13:35.354168,0.0,8.5,0.00439453125,0.1279296875,0.154296875,0.0,30.859375,0,0,0,0,0,0,0,0,0
2026-03-24T13:13:41.348888+00:00,2026-03-24T15:13:41.348891,0.1,8.5,0.00341796875,0.123046875,0.15234375,0.0,30.859375,0,0,0,0,0,0,0,0,0
2026-03-24T13:13:47.342754+00:00,2026-03-24T15:13:47.342757,0.0,8.5,0.0029296875,0.12060546875,0.1513671875,0.0,30.859375,0,0,0,0,0,0,0,0,0
2026-03-24T13:13:53.347928+00:00,2026-03-24T15:13:53.347931,0.1,8.5,0.00244140625,0.1181640625,0.150390625,0.0,30.859375,0,0,0,0,0,0,0,0,0
2026-03-24T13:13:59.355116+00:00,2026-03-24T15:13:59.355120,0.2,8.5,0.001953125,0.11572265625,0.1494140625,0.0,30.859375,0,0,0,0,0,0,0,0,0
2026-03-24T13:14:05.354630+00:00,2026-03-24T15:14:05.354634,0.0,8.5,0.00146484375,0.11376953125,0.1484375,0.0,30.859375,0,0,0,0,0,0,0,0,0
2026-03-24T13:14:11.356125+00:00,2026-03-24T15:14:11.356128,0.0,8.5,0.00048828125,0.10986328125,0.146484375,0.0,30.859375,0,0,0,0,0,0,0,0,0
2026-03-24T13:14:17.355457+00:00,2026-03-24T15:14:17.355461,0.0,8.5,0.0,0.10791015625,0.1455078125,0.0,30.859375,0,0,0,0,0,0,0,0,0
2026-03-24T13:14:23.355720+00:00,2026-03-24T15:14:23.355723,0.0,8.5,0.0,0.10595703125,0.14453125,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:14:29.355281+00:00,2026-03-24T15:14:29.355284,0.0,8.5,0.0,0.10400390625,0.1435546875,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:14:35.355384+00:00,2026-03-24T15:14:35.355387,0.0,8.5,0.0,0.10205078125,0.142578125,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:14:41.346899+00:00,2026-03-24T15:14:41.346910,0.0,8.5,0.0,0.09814453125,0.140625,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:14:47.354362+00:00,2026-03-24T15:14:47.354365,0.0,8.5,0.0,0.09619140625,0.1396484375,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:14:53.354531+00:00,2026-03-24T15:14:53.354535,0.0,8.5,0.0,0.09423828125,0.138671875,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:14:59.354325+00:00,2026-03-24T15:14:59.354328,0.1,8.5,0.0,0.09228515625,0.1376953125,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:15:05.349958+00:00,2026-03-24T15:15:05.349962,0.1,8.5,0.0,0.09033203125,0.13671875,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:15:11.355557+00:00,2026-03-24T15:15:11.355561,0.0,8.5,0.0732421875,0.103515625,0.140625,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:15:17.347977+00:00,2026-03-24T15:15:17.347980,0.0,8.5,0.06689453125,0.1015625,0.1396484375,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:15:23.350422+00:00,2026-03-24T15:15:23.350426,0.0,8.5,0.0615234375,0.099609375,0.138671875,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:15:29.348259+00:00,2026-03-24T15:15:29.348262,0.1,8.5,0.05615234375,0.09765625,0.1376953125,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-24T13:15:35.348411+00:00,2026-03-24T15:15:35.348414,0.0,8.5,0.05126953125,0.095703125,0.13671875,0.0,30.8671875,0,0,0,0,0,0,0,0,0
2026-03-24T13:15:41.350343+00:00,2026-03-24T15:15:41.350346,0.0,8.5,0.04296875,0.091796875,0.134765625,0.0,30.8671875,0,0,0,0,0,0,0,0,0
2026-03-24T13:15:47.353263+00:00,2026-03-24T15:15:47.353266,0.0,8.5,0.0390625,0.08984375,0.1337890625,0.0,30.8671875,0,0,0,0,0,0,0,0,0
2026-03-24T13:15:53.350280+00:00,2026-03-24T15:15:53.350283,0.0,8.5,0.03564453125,0.087890625,0.1328125,0.0,30.8671875,0,0,0,0,0,0,0,0,0
2026-03-24T13:15:59.348170+00:00,2026-03-24T15:15:59.348173,0.0,8.5,0.03271484375,0.08642578125,0.1318359375,0.0,30.8671875,0,0,0,0,0,0,0,0,0
2026-03-24T13:16:05.355690+00:00,2026-03-24T15:16:05.355693,0.0,8.5,0.02978515625,0.0849609375,0.130859375,0.0,30.8671875,0,0,0,0,0,0,0,0,0
2026-03-24T13:16:11.351245+00:00,2026-03-24T15:16:11.351248,0.0,8.6,0.02490234375,0.08203125,0.12890625,0.0,30.8671875,0,0,0,0,0,0,0,0,0
2026-03-24T13:16:17.350183+00:00,2026-03-24T15:16:17.350186,0.0,8.6,0.0224609375,0.08056640625,0.1279296875,0.0,30.8671875,0,0,0,0,0,0,0,0,0
