ts_utc,cpu_percent_total,mem_percent_total,load1,load5,load15,net_bytes_recv,net_bytes_sent,net_pkts_recv,net_pkts_sent,ai_server_cpu_percent,ai_server_rss_mb,ai_engine_cpu_percent,ai_engine_rss_mb,ai_stack_cpu_percent,ai_stack_rss_mb,fail2ban_cpu_percent,fail2ban_rss_mb,ai_server_pids,ai_engine_pids,fail2ban_pids
2026-03-24T12:10:47.236451+00:00,0.6,12.0,0.35498046875,0.34326171875,0.50634765625,2586906,30531633,23875,18772,0.8,98.55078125,0.0,733.2109375,0.8,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:48.438738+00:00,21.5,12.0,0.35498046875,0.34326171875,0.50634765625,2600248,30621293,23971,18856,0.8,98.55078125,0.0,733.2109375,0.8,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:49.640363+00:00,0.6,12.0,0.35498046875,0.34326171875,0.50634765625,2607053,30697148,24019,18916,0.8,98.55078125,0.0,733.2109375,0.8,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:50.842626+00:00,5.7,12.0,0.35498046875,0.34326171875,0.50634765625,2620198,30786489,24118,19009,0.8,98.55078125,0.0,733.2109375,0.8,831.76171875,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:52.044899+00:00,10.1,12.0,0.326171875,0.33740234375,0.50341796875,2630209,30866661,24185,19082,0.0,98.55078125,0.0,733.2109375,0.0,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:53.247014+00:00,1.2,12.0,0.326171875,0.33740234375,0.50341796875,2639374,31024639,24273,19181,0.8,98.55078125,0.0,733.2109375,0.8,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:54.449210+00:00,17.0,12.0,0.326171875,0.33740234375,0.50341796875,2650750,31032868,24339,19236,0.0,98.55078125,0.0,733.2109375,0.0,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:55.651130+00:00,3.7,12.0,0.326171875,0.33740234375,0.50341796875,2659462,31191587,24408,19321,0.8,98.55078125,0.0,733.2109375,0.8,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:56.853237+00:00,1.2,12.0,0.2998046875,0.33154296875,0.50048828125,2669181,31277914,24501,19398,0.0,98.55078125,0.0,733.2109375,0.0,831.76171875,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:58.055291+00:00,3.7,12.0,0.2998046875,0.33154296875,0.50048828125,2683096,31357660,24596,19476,0.0,98.55078125,0.0,733.2109375,0.0,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:59.257548+00:00,0.6,12.0,0.2998046875,0.33154296875,0.50048828125,2690033,31515603,24678,19573,1.7,98.55078125,0.0,733.2109375,1.7,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:11:00.459999+00:00,0.6,12.0,0.2998046875,0.33154296875,0.50048828125,2701525,31525820,24762,19635,0.0,98.55078125,0.0,733.2109375,0.0,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:11:01.662283+00:00,1.2,12.0,0.275390625,0.32568359375,0.49755859375,2709064,31682411,24840,19713,0.8,98.55078125,0.0,733.2109375,0.8,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:11:02.864615+00:00,1.2,12.0,0.275390625,0.32568359375,0.49755859375,2716579,31769398,24909,19789,0.8,98.55078125,0.0,733.2109375,0.8,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:11:04.066921+00:00,0.6,12.0,0.275390625,0.32568359375,0.49755859375,2730375,31851177,25006,19871,0.0,98.55078125,0.0,733.2109375,0.0,831.76171875,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:11:05.269221+00:00,0.0,12.0,0.275390625,0.32568359375,0.49755859375,2735514,32007001,25066,19957,0.8,98.55078125,0.0,733.2109375,0.8,831.76171875,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:11:06.471375+00:00,0.6,12.0,0.2529296875,0.31982421875,0.49462890625,2746210,32015544,25132,20015,0.0,98.55078125,0.0,733.2109375,0.0,831.76171875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:11:07.673698+00:00,1.2,12.0,0.2529296875,0.31982421875,0.49462890625,2757394,32177153,25219,20116,0.8,98.5546875,0.0,733.2109375,0.8,831.765625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
