ts_utc,cpu_percent_total,mem_percent_total,load1,load5,load15,net_bytes_recv,net_bytes_sent,net_pkts_recv,net_pkts_sent,ai_server_cpu_percent,ai_server_rss_mb,ai_engine_cpu_percent,ai_engine_rss_mb,ai_stack_cpu_percent,ai_stack_rss_mb,fail2ban_cpu_percent,fail2ban_rss_mb,ai_server_pids,ai_engine_pids,fail2ban_pids
2026-03-25T09:02:55.388907+00:00,31.9,12.5,0.56640625,0.24609375,0.130859375,126583927,72115939,935548,57483,0.8,98.9375,0.0,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:56.591097+00:00,12.5,12.5,1.40234375,0.4248046875,0.189453125,126595151,72461931,935659,57633,0.8,98.9375,0.0,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:57.793244+00:00,13.7,12.5,1.40234375,0.4248046875,0.189453125,126605492,72970048,935784,57806,0.0,98.9375,0.0,749.921875,0.0,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:58.994302+00:00,56.1,12.5,1.40234375,0.4248046875,0.189453125,126619616,73675778,935944,58046,0.8,98.9375,0.0,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:00.196523+00:00,56.2,12.5,1.40234375,0.4248046875,0.189453125,126631663,74087029,936078,58236,0.0,98.9375,0.0,749.921875,0.0,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:01.398879+00:00,36.6,12.5,1.77099609375,0.517578125,0.220703125,126646068,74676730,936245,58433,0.8,98.9375,0.0,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:02.601021+00:00,13.8,12.5,1.77099609375,0.517578125,0.220703125,126660063,75022928,936387,58591,0.8,98.9375,0.0,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:03.803299+00:00,1.3,12.5,1.77099609375,0.517578125,0.220703125,126677741,75493635,936559,58764,0.0,98.9375,0.0,749.921875,0.0,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:05.005667+00:00,55.7,12.5,1.77099609375,0.517578125,0.220703125,126696204,76200424,936728,59009,1.7,98.9375,0.0,749.921875,1.7,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:06.207526+00:00,52.2,12.5,2.27001953125,0.64208984375,0.2626953125,126709125,76628625,936863,59197,0.0,98.9375,0.0,749.921875,0.0,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:07.408530+00:00,28.3,12.5,2.27001953125,0.64208984375,0.2626953125,126721946,77207366,936997,59387,0.8,98.9375,0.0,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:08.610568+00:00,19.6,12.5,2.27001953125,0.64208984375,0.2626953125,126734420,77510176,937128,59535,0.0,98.9375,0.0,749.921875,0.0,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:09.811622+00:00,2.5,12.5,2.27001953125,0.64208984375,0.2626953125,126748532,78048413,937275,59712,0.8,98.9375,0.0,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:11.013581+00:00,55.6,12.5,2.27001953125,0.64208984375,0.2626953125,126766528,78730037,937464,59959,0.8,98.9375,0.0,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:12.217525+00:00,54.4,12.5,2.248046875,0.6650390625,0.2724609375,126780772,79170164,937620,60153,0.0,98.9375,0.0,749.921875,0.0,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:13.418625+00:00,40.6,12.5,2.248046875,0.6650390625,0.2724609375,126793343,79764318,937773,60357,0.8,98.9375,0.0,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:14.620650+00:00,6.9,12.4,2.248046875,0.6650390625,0.2724609375,126801493,80024879,937868,60489,0.8,98.9453125,0.0,749.921875,0.8,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:15.822700+00:00,0.6,12.5,2.248046875,0.6650390625,0.2724609375,126812750,80598220,937993,60693,0.0,98.9375,0.0,749.921875,0.0,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:17.024675+00:00,56.2,12.5,2.708984375,0.787109375,0.314453125,126826775,81299316,938158,60942,0.8,98.9375,0.0,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:18.226357+00:00,54.3,12.5,2.708984375,0.787109375,0.314453125,126838744,81727671,938297,61131,0.0,98.9375,0.0,749.921875,0.0,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:19.427450+00:00,44.7,12.5,2.708984375,0.787109375,0.314453125,126853630,82305632,938443,61326,0.8,98.9375,0.0,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:20.629465+00:00,0.0,12.5,2.708984375,0.787109375,0.314453125,126862754,82580715,938544,61469,0.0,98.9375,0.8,749.921875,0.8,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:21.831744+00:00,0.0,12.5,3.212890625,0.923828125,0.361328125,126873363,83160280,938673,61678,1.7,98.9375,0.0,749.921875,1.7,848.859375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:23.034543+00:00,56.6,12.5,3.212890625,0.923828125,0.361328125,126885862,83836247,938821,61905,0.8,98.94140625,0.0,749.921875,0.8,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:24.237423+00:00,55.1,12.5,3.212890625,0.923828125,0.361328125,126900439,84205341,938961,62073,0.0,98.94140625,0.0,749.921875,0.0,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:25.438645+00:00,37.7,12.5,3.212890625,0.923828125,0.361328125,126920921,84782118,939141,62270,0.8,98.94140625,0.0,749.921875,0.8,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:26.640671+00:00,6.3,12.5,3.11572265625,0.94189453125,0.37060546875,126930259,85055933,939253,62405,0.0,98.94140625,0.0,749.921875,0.0,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:27.843002+00:00,0.0,12.5,3.11572265625,0.94189453125,0.37060546875,126943573,85629049,939404,62588,1.7,98.94140625,0.0,749.921875,1.7,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:29.046528+00:00,62.4,12.5,3.11572265625,0.94189453125,0.37060546875,126962184,86661223,939611,62846,0.0,98.94140625,0.0,749.921875,0.0,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:30.247735+00:00,52.5,12.5,3.11572265625,0.94189453125,0.37060546875,126980983,87183482,939808,63079,0.0,98.94140625,0.0,749.921875,0.0,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:31.448790+00:00,59.2,13.1,3.1064453125,0.97607421875,0.384765625,126991691,87516306,939929,63207,0.0,98.94140625,0.0,749.921875,0.0,848.86328125,0.8,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:32.649835+00:00,46.5,13.2,3.1064453125,0.97607421875,0.384765625,127007589,87758954,940081,63353,0.0,98.94140625,0.0,749.921875,0.0,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:33.851880+00:00,58.5,13.2,3.1064453125,0.97607421875,0.384765625,127025446,88419339,940278,63603,0.8,98.94140625,0.0,749.921875,0.8,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:35.053658+00:00,57.0,13.2,3.1064453125,0.97607421875,0.384765625,127040519,89002656,940442,63826,0.8,98.94140625,0.0,749.921875,0.8,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:36.255524+00:00,62.0,13.2,3.41845703125,1.076171875,0.42041015625,127055093,89546496,940606,64051,0.0,98.94140625,0.0,749.921875,0.0,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:37.456559+00:00,50.9,13.2,3.41845703125,1.076171875,0.42041015625,127067578,90128545,940751,64267,0.8,98.94140625,0.0,749.921875,0.8,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:38.657732+00:00,54.4,13.2,3.41845703125,1.076171875,0.42041015625,127080008,90540765,940894,64463,0.0,98.94140625,0.0,749.921875,0.0,848.86328125,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:39.858750+00:00,36.2,13.2,3.41845703125,1.076171875,0.42041015625,127095551,90905664,941064,64651,0.8,98.9453125,0.0,749.921875,0.8,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:41.060358+00:00,50.6,13.2,3.41845703125,1.076171875,0.42041015625,127140867,96047470,941694,65298,0.8,98.9453125,0.0,749.921875,0.8,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:42.261549+00:00,56.3,13.2,3.78564453125,1.19140625,0.46142578125,127159558,96774114,941894,65563,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:43.462613+00:00,55.6,13.2,3.78564453125,1.19140625,0.46142578125,127179787,97219169,942097,65755,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:44.663753+00:00,51.9,13.3,3.78564453125,1.19140625,0.46142578125,127193083,97639069,942254,65917,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:45.867237+00:00,35.6,13.4,3.78564453125,1.19140625,0.46142578125,127206451,98035968,942403,66085,0.8,98.9453125,0.0,749.921875,0.8,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:47.069350+00:00,32.1,13.4,3.482421875,1.17138671875,0.45849609375,127213761,98444616,942490,66227,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:48.270823+00:00,15.6,13.4,3.482421875,1.17138671875,0.45849609375,127220827,98839264,942576,66382,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:49.472575+00:00,18.6,13.4,3.482421875,1.17138671875,0.45849609375,127230975,99290326,942676,66547,0.8,98.9453125,0.0,749.921875,0.8,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:50.675436+00:00,45.6,13.4,3.482421875,1.17138671875,0.45849609375,127241301,99761350,942793,66722,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:51.876583+00:00,18.6,13.4,3.203125,1.15185546875,0.45556640625,127249609,100254834,942899,66902,1.7,98.9453125,0.0,749.921875,1.7,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:53.079564+00:00,39.1,13.4,3.203125,1.15185546875,0.45556640625,127257816,100780821,943001,67077,0.8,98.9453125,0.0,749.921875,0.8,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:54.283543+00:00,18.8,13.4,3.203125,1.15185546875,0.45556640625,127265913,101328290,943104,67279,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:55.485928+00:00,18.1,13.4,3.203125,1.15185546875,0.45556640625,127276156,101892762,943222,67506,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:56.688271+00:00,20.0,13.4,3.58740234375,1.265625,0.49609375,127286189,102490087,943332,67707,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:57.891623+00:00,20.0,13.4,3.58740234375,1.265625,0.49609375,127294837,103095834,943442,67877,1.7,98.9453125,0.0,749.921875,1.7,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:03:59.093840+00:00,35.6,13.4,3.58740234375,1.265625,0.49609375,127306570,103725911,943550,68059,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:04:00.295028+00:00,16.4,13.4,3.58740234375,1.265625,0.49609375,127314732,104378254,943655,68229,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:04:01.497128+00:00,44.2,13.4,3.2998046875,1.244140625,0.4931640625,127328642,105063154,943815,68427,0.8,98.9453125,0.0,749.921875,0.8,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:04:02.698385+00:00,22.2,13.4,3.2998046875,1.244140625,0.4931640625,127341474,105783431,943951,68611,0.0,98.9453125,0.0,749.921875,0.0,848.8671875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:04:03.901282+00:00,18.2,13.4,3.2998046875,1.244140625,0.4931640625,127356403,106516298,944107,68819,0.8,98.94921875,0.0,749.921875,0.8,848.87109375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:04:05.103538+00:00,19.3,13.4,3.2998046875,1.244140625,0.4931640625,127367895,107211923,944222,68990,0.0,98.94921875,0.0,749.921875,0.0,848.87109375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:04:06.306220+00:00,19.4,13.4,3.03515625,1.22314453125,0.490234375,127384636,108048119,944384,69217,0.0,98.94921875,0.0,749.921875,0.0,848.87109375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:04:07.508310+00:00,17.1,13.4,3.03515625,1.22314453125,0.490234375,127401072,108832895,944551,69399,1.7,98.94921875,0.0,749.921875,1.7,848.87109375,0.8,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:04:08.710476+00:00,19.3,13.4,3.03515625,1.22314453125,0.490234375,127423135,109581215,944727,69604,0.0,98.94921875,0.0,749.921875,0.0,848.87109375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:04:09.912536+00:00,16.4,13.7,3.03515625,1.22314453125,0.490234375,133296884,110443426,948742,70557,0.0,98.94921875,0.0,749.921875,0.0,848.87109375,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
